Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Satisfaction_with_previous_vote,Looking_at_poles_results,Garden_sqr_meter_per_person_in_residancy_area,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters
Blues,9.0,1815.07715681,111699.144292,Environment,605.025718936,Yes,184.618836516,Yes,Male,By_16:00,0.420183934737,0.452398373513,9.68350700336,0.227286301088,4.37095509842,1.41215458978,3440.0,41.9188037515,405.175466287,2656.53929773,45929.8068825,Yes,34084.1147964,20.1289708204,332.926266079,21.115564811,366671.146293,90.0,Below_30,1.0,608.712180674,13.0,Motorcycle_or_truck,Services_or_Retail,451.184754729,2.0,Yes
Yellows,5.0,,-310.984948199,Financial,-1.52360042881,Yes,204.1118802,Yes,Female,After_16:00,0.192921031034,0.235791953513,2.25379055599,7.74569942383,2.92305815732,4.53897876432,5006.0,28.1255084556,338.488424047,2718.0956501,39684.6662789,Yes,41661.6596389,18.3980548985,352.42417709,21.6695336625,10.7977578379,60.0,45_and_up,3.0,523.652734699,12.0,Foot_or_bicycle,Student_or_Unemployed,397.203930072,1.0,No
Greens,1.0,271.513731773,29459.4537836,Environment,90.5045772578,No,325.502363263,Yes,Female,By_16:00,0.106408398598,0.7888931036,9.62904806016,4.4439057936,5.37833267357,4.15001051035,8115.0,65.9835204482,508.130839621,4271.28531187,61484.0812704,No,105951.78849,22.541757687,240.444139549,53.8342970889,8291.58308187,90.0,45_and_up,4.0,822.478294708,11.0,Foot_or_bicycle,Public_Sector,665.220605446,0.0,No
Blues,10.0,1281.58204564,93300.237775,Environment,427.194015212,Yes,218.402492668,Yes,Female,By_16:00,0.145371917635,0.773017033236,6.80973280687,0.403362761717,6.89741930692,6.85326686362,7015.0,90.2491270332,441.829613727,3067.68415413,42523.8168935,Yes,47699.6488034,21.0197434268,,24.6941521298,182931.920648,90.0,Below_30,1.0,494.804410751,14.0,Car,Public_Sector,150.635018259,1.0,Yes
Greens,1.0,339.554657726,29257.5325941,Healthcare,113.184885909,No,258.493281671,Yes,Male,After_16:00,0.93076791428,0.719704892021,9.92472346639,0.0370917655528,4.7129395674,4.26469192142,8798.0,72.7725144243,515.229319329,3615.39145537,60500.433807,No,66818.7766692,22.698663382,283.288169831,37.0484777261,12934.003284,80.0,30-45,2.0,813.201421483,13.0,Motorcycle_or_truck,Student_or_Unemployed,647.291411838,3.0,Yes
Greens,3.0,988.233218734,88089.9969777,Healthcare,329.411072911,No,267.416623853,Yes,Female,By_16:00,0.164652574109,0.350624301704,8.54658336611,3.63968043355,7.75802463293,2.68744923174,5105.0,43.4156151954,555.102150735,3784.37054,64301.9691076,,71511.6507128,23.5606059076,291.749660656,22.2729111323,108851.06603,80.0,45_and_up,2.0,859.979564204,11.0,Foot_or_bicycle,Services_or_Retail,667.291932314,1.0,Yes
Greens,1.0,159.045512349,13456.7406692,Healthcare,53.0151707829,No,253.828111284,Yes,Female,After_16:00,0.70174025395,0.110953783384,6.39004100347,1.87603424536,4.41208268516,4.83639434446,4315.0,8.50229265634,526.661414629,3591.6039421,61198.5140147,No,64428.7100779,22.9491048764,285.104848693,32.2309526615,2873.62350392,80.0,45_and_up,2.0,820.041626741,10.0,Car,Industry_or_other,641.327084891,0.0,No
Blues,5.0,1107.46517895,123411.461386,Environment,369.155059649,Yes,334.307923352,Yes,Female,After_16:00,0.892321203835,0.0697753196582,4.61636001244,6.28104918171,6.62518977886,1.27410794608,4584.0,11.8368355557,283.786331128,3910.65189578,29097.2019874,Yes,111761.787616,16.8459588961,542.44106372,91.8368207756,136654.613124,90.0,Below_30,1.0,304.296333831,11.0,Car,Student_or_Unemployed,30.9156869611,0.0,No
Browns,1.0,265.394554866,28081.0994739,Environment,88.464851622,No,317.426627174,Yes,Male,By_16:00,0.45454362873,0.627452461747,5.06763959071,8.1573456456,8.39848373551,1.74216061831,6553.0,8.14628296066,388.24894394,3950.76415962,46120.9203865,No,100759.663639,19.7040336972,228.447628218,75.225453428,7924.49482412,90.0,45_and_up,1.0,591.270021163,9.0,Car,Services_or_Retail,420.206617799,1.0,Yes
Greens,1.0,201.429632279,19044.1483084,Healthcare,67.1432107598,No,283.634757601,Yes,Male,By_16:00,0.672033112962,0.323287057457,8.68244334823,3.68693130324,4.43169995211,5.09190601995,9755.0,44.6741703432,493.709017544,3823.7656111,59529.9802457,No,80448.6757195,22.2195638468,269.987373058,52.5207005907,4585.3539619,80.0,30-45,3.0,803.385677701,11.0,Public_or_other,Student_or_Unemployed,661.368172302,0.0,Yes
Greys,8.0,998.696926996,181400.518281,Foreign_Affairs,332.898975665,No,544.911614458,No,Female,By_16:00,0.152732204646,0.879379795399,4.66588798678,5.16115661943,7.27532922756,5.79620768782,6140.0,58.761677891,485.184744531,6419.48563364,58241.9254934,Maybe,296928.667572,22.0269095547,74.9160541881,94.7444977704,,40.0,30-45,3.0,712.106311635,9.0,Foot_or_bicycle,Public_Sector,441.897760222,1.0,
Purples,7.0,917.421807387,108946.122186,Social,305.807269129,No,356.257464044,Yes,Female,After_16:00,0.710596565623,,0.233130082488,3.84302559542,,6.63071163464,9610.0,82.432789309,413.933160102,4390.44096064,48929.4621932,No,126919.380687,20.3453473822,183.855882092,51.4669913333,93833.8931213,70.0,30-45,1.0,620.305427373,10.0,Car,Student_or_Unemployed,424.279673753,1.0,Yes
Browns,9.0,533.962913912,56779.2574166,Healthcare,177.987637971,No,319.006747121,Yes,Female,By_16:00,0.428292532684,0.69197836821,5.66101941979,5.53621305153,5.11438098503,9.77262712549,3718.0,99.1915586172,371.166652622,3932.40077645,44245.3419179,No,101765.304708,19.2656858851,244.917232499,12.4214013573,31867.5869083,80.0,30-45,2.0,564.404901358,8.0,Motorcycle_or_truck,Public_Sector,396.908478572,1.0,Yes
Yellows,2.0,1750.50385855,499475.67268,Financial,583.501286182,Yes,855.997552204,No,Female,After_16:00,0.120296585141,0.284443646669,3.02445071517,1.38239945052,8.87559433002,7.17758467421,6839.0,80.5896376492,362.212344725,9284.40021149,52616.0996389,Yes,732731.80938,19.0318770678,395.885134749,,341067.252262,60.0,30-45,2.0,609.13768446,10.0,Motorcycle_or_truck,Public_Sector,395.093637973,1.0,Yes
Browns,9.0,751.108694861,81552.7072336,Healthcare,250.369564954,No,325.729316375,Yes,Male,After_16:00,0.209704824025,,8.86333842296,8.87685141526,3.53994066129,9.76440550527,4755.0,,382.342520211,4021.97820418,45391.8147331,No,106099.587546,19.5535807516,231.601611451,78.5881933291,62945.28862,80.0,Below_30,1.0,578.138041953,7.0,Car,Hightech,402.913684252,0.0,No
Purples,10.0,261.327643601,35285.2268733,Financial,87.1092145337,No,,Yes,Female,By_16:00,0.331511616241,0.714977845084,3.71891261311,5.84652431775,1.08667800436,4.16074397042,9372.0,17.4007617636,475.815177828,5002.3185707,55478.565476,No,164080.750155,21.8131881629,106.704382769,71.7195655219,7685.12447122,60.0,45_and_up,2.0,697.592309244,8.0,Car,Hightech,457.703534096,0.0,Yes
Purples,3.0,181.924764436,24288.6022468,Social,60.6415881454,No,400.527146297,Yes,Female,After_16:00,0.836148046656,0.860849909252,3.18258879939,4.6009229566,5.79180738423,1.05721654603,6067.0,97.9637068231,479.616988915,4964.5054408,57209.3676236,No,160421.994921,21.9001595637,104.131732593,48.6991069512,3748.04380095,70.0,45_and_up,3.0,733.252505162,,Motorcycle_or_truck,Industry_or_other,523.089001018,0.0,No
Greys,2.0,838.46604872,136096.927008,Military,279.488682907,No,486.949688238,Yes,Female,,0.637411909644,0.0664797194768,0.220744935796,2.13507061359,6.54567413498,1.77364888834,3685.0,88.4434872307,455.946168563,5781.38921951,54568.1660476,Maybe,237119.998875,21.3528960229,86.5013781613,72.6900516544,78403.4125559,30.0,30-45,0.0,672.401474063,9.0,Motorcycle_or_truck,Industry_or_other,426.709907065,1.0,Yes
Pinks,8.0,101.469422306,24131.8344987,Environment,33.8231407687,No,713.471131013,No,Female,By_16:00,0.674726899248,0.44453964266,7.35006724019,5.23896217113,4.20861099614,2.58442544611,5685.0,93.3162331581,686.765824096,8508.24295833,78488.0504797,No,509041.054789,26.2062172794,283.662083033,1.36614167131,1187.82799223,90.0,Below_30,3.0,937.648861847,8.0,Car,Hightech,496.425014119,0.0,No
Greys,4.0,415.744790183,56663.8133214,Military,138.581596728,No,408.884113471,Yes,Female,By_16:00,0.0369111960754,0.0437467272859,6.67426170781,1.9483580743,2.5641496852,6.1132602673,6130.0,68.3601102792,475.760112393,5040.3613595,54227.020443,Maybe,167186.218249,21.8119259212,136.960210928,43.0481517455,19353.4405483,30.0,30-45,4.0,669.402545599,7.0,Foot_or_bicycle,,400.660066196,0.0,No
Greens,5.0,346.596072977,26676.0037271,Healthcare,115.532024326,No,230.897051123,Yes,Male,By_16:00,0.179658223409,0.986919265473,9.56093937159,2.8557431465,8.90440366464,8.2170760911,4409.0,44.8655152926,498.11518748,3305.20088619,58402.5285936,No,53313.4482173,22.3184942924,301.523967954,49.0745442454,13473.1806691,80.0,45_and_up,4.0,789.394759195,13.0,Motorcycle_or_truck,Services_or_Retail,636.002770701,0.0,No
Greens,6.0,390.476984488,41550.8497874,Education,130.158994829,No,319.23148947,Yes,Male,After_16:00,0.594479318708,0.21724451473,9.7126847785,1.32226145128,2.08236481762,0.889402907342,4055.0,55.3042356623,505.036414383,4202.38772347,61490.2591007,No,101908.743869,22.473015249,255.778963357,46.3794371579,17081.5229298,100.0,30-45,5.0,826.899631219,14.0,Car,Hightech,680.887418654,0.0,Yes
Purples,8.0,525.479797027,73667.3688894,Education,175.159932342,No,420.572033251,Yes,Male,By_16:00,0.885752289556,0.500725309597,7.54249698017,3.34934525192,9.17576099979,6.17324635386,5387.0,90.834836592,359.701143747,4925.12262001,46336.3352949,No,176880.835153,18.9657887721,,89.8402649444,30866.1618306,,45_and_up,2.0,592.103868128,15.0,Motorcycle_or_truck,Services_or_Retail,452.631270862,0.0,Yes
Blues,8.0,1153.8496239,181001.97894,Social,384.616541299,Yes,470.603729961,Yes,Male,After_16:00,0.789145948365,0.471428441349,2.72323026322,1.0344916489,7.95254693832,7.51075595384,9693.0,65.6563384226,110.830216312,4927.69773223,25835.0669891,Yes,221467.870653,10.5275930921,405.503023149,7.99994263798,148324.500382,70.0,45_and_up,3.0,341.772486694,11.0,Car,Hightech,389.929838034,0.0,No
Yellows,1.0,1008.90148991,200857.364488,Education,336.300496637,Yes,597.255628514,No,Female,By_16:00,0.310622751713,0.384236633545,1.07864468591,7.69916924182,3.11503686244,7.92422111845,3115.0,40.2281236602,580.820613823,7134.19751279,70971.6774077,Yes,356714.285792,24.1002202028,177.127045284,78.3618525602,113444.324535,100.0,30-45,2.0,894.478954795,12.0,Foot_or_bicycle,Services_or_Retail,624.029679006,0.0,No
Yellows,1.0,1467.96636836,62247.4703132,Healthcare,489.322122786,Yes,127.211641196,Yes,Male,After_16:00,0.740771833807,0.155067679705,0.320943102706,3.59123265371,4.07717077294,8.1160165742,3392.0,91.8826064561,659.348081227,2590.81257442,63698.6883703,Yes,16182.8016558,25.6777740707,422.213164015,12.881996436,239935.46197,80.0,45_and_up,4.0,797.183219219,13.0,Motorcycle_or_truck,Industry_or_other,382.09756399,0.0,No
Blues,3.0,1098.88958062,209705.673446,Social,366.296526873,Yes,572.502489272,No,Male,After_16:00,0.946321985452,0.588116876781,0.919856098481,,4.55697907601,3.9550056844,8098.0,42.6879974315,179.358062337,6083.7410174,24820.7517596,Yes,327759.100223,13.3924628929,571.792645402,19.2399509717,134549.442126,70.0,30-45,1.0,234.749993183,13.0,Motorcycle_or_truck,Industry_or_other,32.1549763044,3.0,Yes
Purples,8.0,306.466772084,38882.4536109,Environment,102.155590695,No,380.619928351,Yes,Male,After_16:00,,0.654575435678,2.93339625001,7.60595037835,9.30048255716,8.57240681536,8907.0,58.4327260032,412.437261655,4631.07380682,51212.3926777,No,144871.529858,20.3085514416,148.438690964,69.6445372887,10547.9203009,90.0,45_and_up,2.0,664.622331876,13.0,Foot_or_bicycle,Hightech,510.733607104,0.0,Yes
Oranges,,128.171413866,17429.9329308,Military,42.723804622,No,407.967714603,Yes,Female,By_16:00,0.929160996806,0.273508536862,4.86418936634,5.84985342342,5.17201510957,4.22352671623,6289.0,65.0221152231,386.145413697,4851.96797342,50561.9757251,Maybe,166437.656158,19.6505830371,155.934360444,42.6150009502,1878.047286,30.0,Below_30,0.0,665.173110768,6.0,Car,Public_Sector,553.690933959,1.0,Yes
Greys,7.0,50.5052689718,7418.69747646,Foreign_Affairs,16.8350896573,No,440.668723927,Yes,Female,After_16:00,0.48920709989,0.763296282385,7.92761529563,7.26226714905,1.14220206859,6.03511229623,3746.0,82.0159687661,523.559444931,5453.80612913,59635.4813504,Maybe,194188.924247,22.8814213923,83.5755774133,15.9036641708,310.255333425,40.0,Below_30,3.0,738.299882595,8.0,Foot_or_bicycle,Public_Sector,446.05901953,0.0,No
Oranges,4.0,126.300183618,16139.0127798,Other,42.1000612061,No,383.348914882,Yes,Female,After_16:00,0.493954304373,0.487629744224,4.69399496913,3.68264001328,0.165076588746,5.51669654669,7164.0,5.17178750597,350.524243345,4534.53763551,44118.1960545,Maybe,146956.390541,18.722292684,207.533093062,72.527156584,1824.51521477,,30-45,3.0,561.618124278,11.0,Foot_or_bicycle,Student_or_Unemployed,415.62282756,3.0,No
Greens,2.0,554.258522871,54154.8061488,Environment,184.752840957,No,293.120289075,Yes,Female,After_16:00,0.885825439356,0.205024533905,8.48274939926,5.98121445393,3.39766469551,4.11469425773,3099.0,63.6003293563,519.857867797,3970.91862635,61292.4875507,No,85919.5038676,22.8003918343,250.606166995,15.2596786851,34328.3650826,90.0,Below_30,2.0,817.201788461,12.0,Foot_or_bicycle,Public_Sector,640.035357072,0.0,Yes
Greens,1.0,488.245572444,43395.7108213,Financial,162.748524148,No,266.64273024,Yes,Female,After_16:00,0.28011656017,0.685853950912,1.92881979048,1.93427094491,3.25015950948,7.30543401791,9742.0,72.1823371015,502.551474584,3671.53025157,58915.8883411,No,71098.3455898,22.417659882,260.821261055,41.7831863277,26659.8306365,60.0,30-45,1.0,787.196338417,,Motorcycle_or_truck,Student_or_Unemployed,616.471476534,0.0,Yes
Purples,6.0,293.956101036,38025.410308,Education,97.9853670119,No,388.072336387,Yes,Female,After_16:00,0.544457750861,0.0343067480717,3.16209042212,3.26926928479,,4.64855620172,3234.0,94.1652750829,414.635248947,4709.99386176,50620.9913043,No,150600.138269,20.362594357,143.549317846,,9709.11751546,100.0,30-45,1.0,647.912472257,12.0,Motorcycle_or_truck,Student_or_Unemployed,471.867029131,0.0,No
Purples,6.0,579.663119984,75218.9231995,Social,193.221039995,No,389.289505954,Yes,Male,By_16:00,0.0676907089073,0.88753832574,4.34500171337,8.34554339526,6.50950163603,3.51791071706,6989.0,1.28066607285,294.509800243,4481.91466003,41427.8279799,No,151546.319446,17.1612878375,233.670738691,86.2429748289,37537.5913366,70.0,45_and_up,1.0,548.533909059,11.0,Motorcycle_or_truck,Public_Sector,489.09227649,1.0,Yes
Pinks,8.0,446.797573188,46577.0446481,Healthcare,148.932524396,No,312.739241056,Yes,Female,By_16:00,0.392170055304,0.859942422016,9.38020120608,3.88281623134,2.10640848381,3.61982818227,9916.0,32.8296364518,407.437354779,3942.26712012,48231.4327634,No,97805.8328963,20.1850775272,215.097928245,14.1838778742,22339.8293473,80.0,45_and_up,5.0,622.312701735,7.0,Motorcycle_or_truck,Services_or_Retail,448.690316657,0.0,Yes
Greens,1.0,117.992978417,11333.8789278,Environment,39.3309928058,No,288.166611602,Yes,Male,By_16:00,,0.924456483219,4.52865375904,7.87313209847,7.31990537141,8.58761527808,7333.0,68.4898470063,570.778580416,4023.22327685,65509.6029793,No,83039.9960421,23.8909727809,269.004134277,93.538784259,1596.2579879,90.0,45_and_up,2.0,867.484430248,13.0,Public_or_other,Hightech,649.934093428,1.0,Yes
Whites,2.0,428.757277507,45612.4717782,Healthcare,142.919092502,No,319.148904317,Yes,Female,After_16:00,0.802523437655,0.0138341968413,1.32265738444,3.43103019055,3.60473475652,5.35311304498,6931.0,74.8685488245,312.311650487,3816.11234415,42141.5231491,No,101856.023127,17.672341398,260.83511839,25.1186859095,20578.7860942,80.0,Below_30,4.0,568.018413625,9.0,Foot_or_bicycle,Public_Sector,510.046075509,3.0,Yes
Browns,2.0,814.918875323,83557.4555983,Financial,271.639625108,No,307.60407494,Yes,Male,By_16:00,0.492732943036,0.218323802343,6.81051630527,1.31598374108,8.98509378312,5.37953892257,9080.0,,391.2999116,3858.6405726,45991.9288308,No,94620.2669196,19.7813020704,238.13674038,36.5947671002,74069.7255538,60.0,30-45,3.0,588.553515518,6.0,Car,Student_or_Unemployed,411.24637517,0.0,No
Greens,3.0,646.349727154,56744.6281092,Social,215.449909051,No,263.377359308,Yes,Female,After_16:00,0.256401007762,0.499446377158,1.29503241507,1.34231748292,0.081262185704,8.24764335761,8783.0,86.6569440346,450.33386572,3534.44132452,55079.5331063,No,69367.6333962,21.221071267,276.290207219,4.94440393522,46644.1132193,70.0,30-45,,748.494926827,12.0,Foot_or_bicycle,Services_or_Retail,633.713423496,0.0,No
Blues,5.0,1227.06029551,248630.423935,Social,409.020098505,Yes,607.868476008,No,Female,By_16:00,0.422684644116,0.093443851918,0.866901527625,6.52339062886,3.06963502197,6.29770790925,9402.0,56.9669635501,695.157888172,7469.00053642,68086.7310309,Yes,369504.084124,26.3658470027,464.030100418,24.9802638078,167716.461079,70.0,Below_30,1.0,732.957987933,13.0,Foot_or_bicycle,Services_or_Retail,93.0580819552,0.0,Yes
Blues,7.0,2280.94136005,333750.52938,Social,760.313786683,Yes,438.96419508,Yes,Male,After_16:00,0.864482868463,0.497358596884,0.100879122037,7.50624050619,1.95001076907,8.72023220873,7291.0,70.7305513322,148.625691092,4686.89333298,32028.0245626,Yes,192689.564562,12.1912136841,360.280057307,75.023578573,578847.368008,70.0,45_and_up,0.0,453.215584076,11.0,Car,Student_or_Unemployed,551.112085169,0.0,No
Pinks,2.0,542.188765739,128781.230136,Social,180.72958858,No,712.56306811,No,Female,After_16:00,0.972216037568,0.806757515762,7.06052812515,6.84789632913,4.7821025434,3.90121700242,,62.5173714478,669.454461975,8464.53960505,76883.0757639,No,507746.126034,25.8738180788,272.127581329,91.1406878382,32853.9137767,70.0,45_and_up,1.0,917.529380154,8.0,Motorcycle_or_truck,Public_Sector,487.528115131,1.0,No
Pinks,1.0,574.49537463,71145.4920157,Social,191.49845821,No,371.519920738,Yes,Male,After_16:00,0.692441202234,0.786234412342,2.67075095559,6.91159656504,9.05615878291,4.87047605217,3111.0,22.3917152733,444.10313609,4603.40547956,52603.7598146,No,138027.051506,21.0737546747,143.762559557,89.3780253595,36873.157955,70.0,45_and_up,3.0,670.750690095,6.0,Foot_or_bicycle,Public_Sector,467.811751082,1.0,No
Blues,4.0,1492.96598038,12058.4273689,Healthcare,497.655326792,Yes,24.2304798516,Yes,Male,After_16:00,0.607240129029,0.736983747687,6.96985178627,1.36345345061,1.13893472822,0.0502429436892,5225.0,38.0915625719,516.669593927,1275.64398637,55954.6397594,Yes,587.116153838,22.7303672194,490.416998871,28.6044625565,248168.479612,80.0,45_and_up,2.0,776.320336601,10.0,Foot_or_bicycle,Services_or_Retail,617.789308164,1.0,No
Pinks,7.0,409.164757884,94404.8605842,Environment,136.388252628,No,692.177359597,No,Male,By_16:00,0.404388399795,0.51433517877,1.06623409549,8.74739749823,3.35429060506,7.87710480392,7066.0,62.1844914509,634.199528514,8190.172653,73263.2681764,No,479109.497139,25.1833184571,236.592473052,89.1033817315,18748.1437076,90.0,30-45,1.0,873.916676452,8.0,Motorcycle_or_truck,Student_or_Unemployed,467.83872966,2.0,Yes
Pinks,5.0,493.705206706,50716.9008921,Social,164.568402235,No,308.181280265,Yes,Female,By_16:00,0.445665398147,0.523635267979,8.75330938492,7.9661830375,3.7735791388,0.373324232642,4633.0,59.5134444768,321.902417384,3725.61763742,43704.4064432,No,94975.7015061,17.9416392056,267.01158809,44.9263363378,27257.3274165,70.0,30-45,3.0,596.902722976,6.0,Car,Student_or_Unemployed,552.744838609,0.0,Yes
Purples,8.0,346.411618038,51704.6202183,Environment,115.470539346,No,447.773263303,Yes,Female,By_16:00,0.583200370893,0.651674568886,4.25798483426,1.34788694093,1.52289990801,6.88893775456,9687.0,99.4742665906,434.824449691,5347.38153241,55481.3709689,No,200500.895329,20.8524446934,108.231824323,46.1993206525,13458.9159962,90.0,Below_30,1.0,720.538233606,13.0,Motorcycle_or_truck,Student_or_Unemployed,568.837805108,0.0,No
Yellows,9.0,973.017487374,45950.6473463,Financial,324.339162458,Yes,141.674680905,Yes,Female,After_16:00,0.565450162394,0.443797480548,1.2867198186,9.04284436256,3.3993022074,4.55262000207,5767.0,65.8303577686,300.280231607,2017.30727227,41159.9006384,Yes,20071.7152096,17.3285957771,433.583776851,91.979321395,105530.231466,60.0,45_and_up,3.0,604.615601199,,Public_or_other,Hightech,640.391849324,0.0,No
